Calculation summary:						
						
Room ID	Room name	Analysis calculation				
0X000033	+1 Circulation Interior	X	-			
1L00004A	+1 Circulation Interior	X	-			
1L000050	+1 Circulation Interior	X	-			
1L00004C	+1 Circulation Interior	X	-			
1L00004E	+1 Circulation Interior	X	-			
1L000000	+1 Circulation Interior	X	-			
1L000054	+1 Kitchen	?	?			
0X000052	+1 Kitchen	?	?			
1L000056	+1 Kitchen	?	?			
1L000043	+1 Kitchen	?	?			
0X00004B	+1 Kitchen	?	?			
1L000040	+1 Kitchen	?	?			
0X000040	+1 Kitchen	?	?			
1L00005B	+1 Kitchen	?	?			
0X0000BD	+1 Kitchen	?	?			
1L000051	+1 Kitchen	?	?			
1L00004B	+1 Kitchen	?	?			
0X0000C2	+1 Kitchen	?	?			
1L000058	+1 Kitchen	?	?			
0X000069	+1 Kitchen	?	?			
0X000003	+1 Kitchen	?	?			
1L00003B	+1 Kitchen	?	?			
0X0000D2	+1 Kitchen	?	?			
1L000034	+1 Kitchen	?	?			
1L000032	+1 Kitchen	?	?			
0L000000	+1 Kitchen	?	?			
1L00005A	+1 Kitchen	?	?			
1L000027	+1 Kitchen	?	?			
0X0000A4	+1 Kitchen	?	?			
0X0000D1	+1 Kitchen	?	?			
0X00009A	+1 Kitchen	?	?			
1L00005C	+1 Living Room	?	?			
1L000021	+1 Living Room	?	?			
1L000026	+1 Living Room	?	?			
1L00002C	+1 Living Room	?	?			
1L000030	+1 Living Room	?	?			
1L000031	+1 Living Room	?	?			
1L000036	+1 Living Room	?	?			
1L000038	+1 Living Room	?	?			
0X00007B	+1 Living Room	?	?			
0X00007A	+1 Living Room	?	?			
1L00003C	+1 Living Room	?	?			
1L00003E	+1 Living Room	?	?			
1L000041	+1 Living Room	?	?			
1L000042	+1 Living Room	?	?			
0X0000B5	+1 Living Room	?	?			
1L000045	+1 Living Room	?	?			
1L000001	+1 Living Room	?	?			
1L000048	+1 Living Room	?	?			
1L000049	+1 Living Room	?	?			
1L000059	+1 Living Room	?	?			
0X0000D3	+1 Living Room	?	?			
1L000057	+1 Living Room	?	?			
1L00004D	+1 Living Room	?	?			
1L00004F	+1 Living Room	?	?			
1L000052	+1 Living Room	?	?			
0X0000C8	+1 Living Room	?	?			
0X000032	+1 Living Room	?	?			
2L000034	+2 Circulation Interior	X	-			
1L00001A	+2 Circulation Interior	X	-			
2L000035	+2 Circulation Interior	X	-			
1L00001B	+2 Circulation Interior	X	-			
2L00002B	+2 Circulation Interior	X	-			
2L00002D	+2 Circulation Interior	X	-			
2L000038	+2 Circulation Interior	X	-			
1L000017	+2 Circulation Interior	X	-			
2L000028	+2 Circulation Interior	X	-			
2L00003A	+2 Circulation Interior	X	-			
2L00003B	+2 Circulation Interior	X	-			
2L00002F	+2 Circulation Interior	X	-			
1L000019	+2 Circulation Interior	X	-			
1L00000D	+2 Circulation Interior	X	-			
1L00001C	+2 Circulation Interior	X	-			
1L00000B	+2 Circulation Interior	X	-			
2L000012	+2 Circulation Interior	X	-			
1L000013	+2 Circulation Interior	X	-			
1L00001F	+2 Circulation Interior	X	-			
2L000014	+2 Circulation Interior	X	-			
2L000017	+2 Circulation Interior	X	-			
1L000012	+2 Circulation Interior	X	-			
1L000014	+2 Circulation Interior	X	-			
2L00001B	+2 Circulation Interior	X	-			
2L000032	+2 Circulation Interior	X	-			
2L00001F	+2 Circulation Interior	X	-			
1L000018	+2 Circulation Interior	X	-			
2L000023	+2 Kitchen	?	?			
1L000015	+2 Kitchen	?	?			
1L00000C	+2 Kitchen	?	?			
2L000025	+2 Kitchen	?	?			
2L000011	+2 Kitchen	?	?			
2L000018	+2 Kitchen	?	?			
2L000021	+2 Kitchen	?	?			
1L000011	+2 Kitchen	?	?			
1L000007	+2 Kitchen	?	?			
2L000039	+2 Kitchen	?	?			
1L000008	+2 Kitchen	?	?			
2L000000	+2 Kitchen	?	?			
2L00000D	+2 Kitchen	?	?			
2L000037	+2 Kitchen	?	?			
2L000036	+2 Kitchen	?	?			
2L00002C	+2 Kitchen	?	?			
2L000001	+2 Kitchen	?	?			
1L00000E	+2 Kitchen	?	?			
2L00000B	+2 Kitchen	?	?			
2L000003	+2 Kitchen	?	?			
1L00001E	+2 Kitchen	?	?			
2L000005	+2 Kitchen	?	?			
2L000031	+2 Kitchen	?	?			
2L000008	+2 Kitchen	?	?			
2L000029	+2 Kitchen	?	?			
2L00003C	+2 Living Room	?	?			
1L000010	+2 Living Room	?	?			
1L00000F	+2 Living Room	?	?			
1L00000A	+2 Living Room	?	?			
2L000002	+2 Living Room	?	?			
2L000004	+2 Living Room	?	?			
2L000007	+2 Living Room	?	?			
2L000009	+2 Living Room	?	?			
2L00000A	+2 Living Room	?	?			
2L00000E	+2 Living Room	?	?			
2L000010	+2 Living Room	?	?			
2L000013	+2 Living Room	?	?			
1L000006	+2 Living Room	?	?			
1L000009	+2 Living Room	?	?			
2L00001C	+2 Living Room	?	?			
2L00001D	+2 Living Room	?	?			
2L000020	+2 Living Room	?	?			
2L000022	+2 Living Room	?	?			
2L000024	+2 Living Room	?	?			
2L000026	+2 Living Room	?	?			
2L000027	+2 Living Room	?	?			
2L00002A	+2 Living Room	?	?			
1L000016	+2 Living Room	?	?			
2L00002E	+2 Living Room	?	?			
2L000030	+2 Living Room	?	?			
1L000020	+2 Living Room	?	?			
2L000033	+2 Living Room	?	?			
3L000007	+3 Circulation Internal	X	-			
3L00003D	+3 Circulation Internal	X	-			
3L00003C	+3 Circulation Internal	X	-			
3L000039	+3 Circulation Internal	X	-			
3L000037	+3 Circulation Internal	X	-			
3L000005	+3 Circulation Internal	X	-			
3L000036	+3 Circulation Internal	X	-			
3L000030	+3 Circulation Internal	X	-			
3L00002E	+3 Circulation Internal	X	-			
3L000029	+3 Circulation Internal	X	-			
3L00002B	+3 Circulation Internal	X	-			
3L000028	+3 Circulation Internal	X	-			
3L000025	+3 Circulation Internal	X	-			
2L00000F	+3 Circulation Internal	X	-			
3L000014	+3 Circulation Internal	X	-			
3L000001	+3 Kitchen	?	?			
3L00002A	+3 Kitchen	?	?			
2L000016	+3 Kitchen	?	?			
3L00002C	+3 Kitchen	?	?			
3L00000B	+3 Kitchen	?	?			
3L00003B	+3 Kitchen	?	?			
3L000026	+3 Kitchen	?	?			
2L00000C	+3 Kitchen	?	?			
3L000031	+3 Kitchen	?	?			
2L000019	+3 Kitchen	?	?			
3L000035	+3 Kitchen	?	?			
3L00001E	+3 Kitchen	?	?			
3L000022	+3 Kitchen	?	?			
3L000027	+3 Kitchen	?	?			
3L000021	+3 Kitchen	?	?			
2L000006	+3 Living Room	?	?			
3L000009	+3 Living Room	?	?			
3L000023	+3 Living Room	?	?			
3L000034	+3 Living Room	?	?			
3L000024	+3 Living Room	?	?			
3L000038	+3 Living Room	?	?			
3L00003A	+3 Living Room	?	?			
2L00001A	+3 Living Room	?	?			
3L00001F	+3 Living Room	?	?			
3L00003E	+3 Living Room	?	?			
3L000032	+3 Living Room	?	?			
3L00001C	+3 Living Room	?	?			
3L00002F	+3 Living Room	?	?			
3L00001B	+3 Living Room	?	?			
3L00002D	+3 Living Room	?	?			
						
						
						
Room 0_00000D (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00000E (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000007 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000009 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00000B (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000003 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00005A (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00005B (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00005D (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00005E (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000060 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000061 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000062 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000063 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000064 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000065 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000068 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00006E (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00006F (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000071 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000073 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000074 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000076 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000077 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000078 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00007A (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00007B (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00007C (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00007D (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00007E (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00007F (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000080 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000081 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000001 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000005 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000008 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000004 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0L000008 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000002 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B00000B (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 12000000 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 12000001 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 12000004 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000059 (+0 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000099 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000B1 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000AE (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000AD (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000AC (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000AB (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B00000A (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0L000010 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0L00000E (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0L000003 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000006 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1L000004 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000AA (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000A9 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000A8 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000003 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000AF (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000007 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000085 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000086 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000087 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00008B (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00008C (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00008E (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00008F (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000090 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000092 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000093 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000094 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000096 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000097 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B000098 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000A7 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00009B (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00009E (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000A5 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00009F (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000A0 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B0000A1 (+0 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1L000028 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000000 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000001 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000000 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000002 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 1C000007 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 1C000008 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000004 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000006 (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 0C00000A (+0 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 0B000009 (+0 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.50%	2.30%	9.00%	0.23	0.06
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.953m?	Daylight illuminance	59.30 lux	263.19 lux	1039.58 lux	0.23	0.06
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1K000002 (+0 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.50%	2.90%	10.00%	0.17	0.05
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.273m?	Daylight illuminance	56.28 lux	334.58 lux	1151.28 lux	0.17	0.05
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1K000003 (+0 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	0.90%	4.60%	0	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.864m?	Daylight illuminance	0.27 lux	107.71 lux	531.21 lux	0	0
Margin=0.50 m	Sky view	0	0.56	1	0	0
						
						
						
Room 0L000005 (+0 Living room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	1.50%	6.30%	0.07	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=8.240m?	Daylight illuminance	12.25 lux	168.99 lux	718.55 lux	0.07	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0C000003 (+0 Stairs)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000009 (+0 Stairs)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000005 (+0 Stairs)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000008 (+0 Stairs)						
						
Analysis calculation needs to be performed						
						
						
Room 0C000007 (+0 Stairs)						
						
Analysis calculation needs to be performed						
						
						
Room 0L000007 (+0 Technical room)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00001D (+0 Vestibule)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000013 (+0 Vestibule)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00001E (+0 Vestibule)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00001F (+0 Vestibule)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00001C (+0 Vestibule)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00001B (+0 Vestibule)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000021 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000006 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000012 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000010 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000022 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000020 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00000A (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000014 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0V000002 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000015 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_00000F (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000005 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0V000001 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000002 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000004 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000008 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0V000000 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0_000023 (+0 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000037 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00002A (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000075 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00001E (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000077 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X0000AB (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X0000AA (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00003A (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00002F (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000042 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00001D (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00002D (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000063 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000070 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00002D (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000046 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000007 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1B00006B (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00008B (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000029 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00002A (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X0000BA (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000058 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000027 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00006B (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X0000D4 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000051 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00005B (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00002B (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00009E (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00007C (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000091 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X00004C (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000098 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000061 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
						
						
Room 0X000050 (+1 Bathroom)						
						
Analysis calculation needs to be performed						
